24/09/2010;0;4;82668;-1;-1;-1;-1;61497
27/09/2010;-0;8;82871;1;1;1;1;90107
28/09/2010;0;13;82932;1;1;1;1;80542
29/09/2010;-0;20;83236;1;1;1;1;130410
30/09/2010;0;26;83509;1;1;1;1;113150
01/10/2010;0;30;83569;1;1;1;1;71347
04/10/2010;-0;37;83671;1;1;1;1;87517
05/10/2010;0;42;83676;1;1;1;1;103189
06/10/2010;0;50;83717;1;1;1;1;98305
07/10/2010;-0;57;83808;1;1;1;1;106196
08/10/2010;0;61;83654;1;1;1;1;34701
11/10/2010;-0;66;83643;1;1;1;1;74337
12/10/2010;0;71;83667;1;1;1;1;76341
13/10/2010;0;76;83667;1;1;1;1;82324
14/10/2010;-0;83;83786;1;1;1;1;106366
15/10/2010;-0;90;83834;1;1;1;1;81558
18/10/2010;-0;101;84275;1;1;1;1;152247
19/10/2010;-0;108;84430;1;1;1;1;97818
20/10/2010;0;116;84387;1;1;1;1;93346
21/10/2010;-0;120;83993;1;1;1;1;54190
22/10/2010;-0;126;84039;1;1;1;1;63102
25/10/2010;0;131;83900;1;1;1;1;70464
26/10/2010;-0;137;83916;1;1;1;1;84326
27/10/2010;-0;142;83928;1;1;1;1;109231
28/10/2010;0;147;83859;1;1;1;1;73673
29/10/2010;0;151;83857;1;1;1;1;70952
01/11/2010;0;155;83909;1;1;1;1;67061
02/11/2010;0;160;84084;1;1;1;1;106967
03/11/2010;0;166;84130;1;1;1;1;94523
04/11/2010;0;171;84327;1;1;1;1;94523
05/11/2010;0;174;84085;1;1;1;1;59076
08/11/2010;-0;181;84083;1;1;1;1;90567
09/11/2010;-0;186;84106;1;1;1;1;113043
10/11/2010;0;192;84021;1;1;1;1;72186
11/11/2010;-0;198;84177;1;1;1;1;110655
12/11/2010;-0;203;83980;1;1;1;1;67808
15/11/2010;0;213;84277;1;1;1;1;138584
16/11/2010;-0;218;84296;1;1;1;1;88688
17/11/2010;-0;223;84275;1;1;1;1;83463
18/11/2010;0;226;84509;1;1;1;1;66352
19/11/2010;0;231;84820;1;1;1;1;82395
22/11/2010;-0;237;85112;1;1;1;1;101583
23/11/2010;-0;245;85205;1;1;1;1;89315
24/11/2010;0;254;85148;1;1;1;1;81839
26/11/2010;-0;259;85245;1;1;1;1;77459
